,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2010-04-29,533.3700,536.5000,526.6700,532.0000,266.8237,6111600,0.0000,1.0000
2010-04-30,531.1300,537.6800,525.4400,525.6950,263.6614,4865900,0.0000,1.0000
2010-05-03,526.5000,532.9200,525.0800,530.6000,266.1215,3711800,0.0000,1.0000
2010-05-04,526.5200,526.7400,504.2100,506.3700,253.9690,12140400,0.0000,1.0000
2010-05-05,500.9800,515.7200,500.4701,509.7600,255.6692,9155200,0.0000,1.0000
2010-05-06,508.7500,517.5200,460.0000,498.6700,250.1071,9990100,0.0000,1.0000
2010-05-07,499.9700,505.3200,481.3300,493.1400,247.3335,10167800,0.0000,1.0000
2010-05-10,513.9700,522.8200,512.6000,521.6500,261.6326,8247700,0.0000,1.0000
2010-05-11,515.6700,519.8800,508.2200,509.0500,255.3131,6638500,0.0000,1.0000
2010-05-12,512.0400,512.0400,502.0000,505.3900,253.4775,7695800,0.0000,1.0000
2010-05-13,516.5000,522.0000,510.3700,510.8800,256.2310,6644900,0.0000,1.0000
2010-05-14,509.7700,510.9900,496.2500,507.5300,254.5508,8223700,0.0000,1.0000
2010-05-17,506.7800,508.3608,498.3500,507.9700,254.7715,5582000,0.0000,1.0000
2010-05-18,510.0000,510.9700,497.0700,498.3700,249.9566,5645300,0.0000,1.0000
2010-05-19,496.2600,499.4400,487.7400,494.4300,247.9805,6884500,0.0000,1.0000
2010-05-20,485.0700,485.5800,473.8015,475.0100,238.2404,9816700,0.0000,1.0000
2010-05-21,469.0600,485.0000,464.4000,472.0500,236.7558,19362200,0.0000,1.0000
2010-05-24,480.7300,489.7900,476.8000,477.1600,239.3188,8682500,0.0000,1.0000
2010-05-25,468.1550,477.4500,464.0100,477.0700,239.2736,6028700,0.0000,1.0000
2010-05-26,482.0700,489.7600,475.0000,475.4700,238.4711,6944200,0.0000,1.0000
2010-05-27,484.8600,492.3100,481.0500,490.4600,245.9893,5612500,0.0000,1.0000
2010-05-28,492.7400,493.4500,483.0000,485.6300,243.5669,5783800,0.0000,1.0000
2010-06-01,480.4300,491.0600,480.1200,482.3700,241.9318,5328200,0.0000,1.0000
2010-06-02,486.6800,493.8699,481.4600,493.3700,247.4489,5076500,0.0000,1.0000
2010-06-03,495.1100,508.0000,494.7000,505.6000,253.5828,7294000,0.0000,1.0000
2010-06-04,499.7200,509.2500,496.7000,498.7200,250.1321,7832700,0.0000,1.0000
2010-06-07,499.0600,500.9099,483.1500,485.5200,243.5117,7258100,0.0000,1.0000
2010-06-08,487.8500,488.8400,477.5400,484.7800,243.1406,5364800,0.0000,1.0000
2010-06-09,487.2200,488.8800,472.0000,474.0200,237.7439,5452500,0.0000,1.0000
2010-06-10,480.3700,488.5000,475.8400,487.0100,244.2590,5150600,0.0000,1.0000
2010-06-11,482.5000,488.7100,481.6200,488.5000,245.0063,3559800,0.0000,1.0000
2010-06-14,494.4800,494.5000,483.1900,483.1900,242.3431,4076700,0.0000,1.0000
2010-06-15,483.0800,500.4000,482.1800,497.9900,249.7660,8510600,0.0000,1.0000
2010-06-16,496.1700,504.0000,496.1100,501.2700,251.4111,4574000,0.0000,1.0000
2010-06-17,503.4500,505.8700,496.6900,500.0800,250.8142,3950600,0.0000,1.0000
2010-06-18,502.5100,503.4700,498.1300,500.0300,250.7892,5740000,0.0000,1.0000
2010-06-21,499.9000,500.9670,484.8900,488.5600,245.0364,5961000,0.0000,1.0000
2010-06-22,489.9000,496.6000,485.7300,486.2500,243.8778,4434900,0.0000,1.0000
2010-06-23,486.8900,486.8900,478.1600,482.0500,241.7713,4054100,0.0000,1.0000
2010-06-24,479.6600,482.7500,473.2610,475.1000,238.2856,3783400,0.0000,1.0000
2010-06-25,477.0600,477.6460,470.5600,472.6800,237.0718,4485900,0.0000,1.0000
2010-06-28,472.5900,477.5500,469.0100,472.0800,236.7709,3521000,0.0000,1.0000
2010-06-29,463.4400,464.5500,451.1200,454.2600,227.8333,6997100,0.0000,1.0000
2010-06-30,454.9600,457.8300,444.7200,444.9500,223.1639,7199100,0.0000,1.0000
2010-07-01,445.2900,448.4000,433.6300,439.4900,220.4254,7020100,0.0000,1.0000
2010-07-02,441.6200,442.2842,436.0000,436.5500,218.9509,3868100,0.0000,1.0000
2010-07-06,444.0000,447.6699,433.6300,436.0700,218.7101,5115000,0.0000,1.0000
2010-07-07,438.3100,451.2900,435.3800,450.2000,225.7970,6253100,0.0000,1.0000
2010-07-08,453.5500,457.3300,449.6600,456.5600,228.9869,5332400,0.0000,1.0000
2010-07-09,471.9600,473.2600,462.7800,467.4900,234.4688,8654300,0.0000,1.0000
2010-07-12,472.3700,479.4400,471.0800,475.8300,238.6517,6662100,0.0000,1.0000
2010-07-13,482.2500,492.9900,480.2800,489.2000,245.3574,7944600,0.0000,1.0000
2010-07-14,489.8800,493.8300,486.4600,491.3360,246.4287,6229700,0.0000,1.0000
2010-07-15,491.7300,494.7000,482.6800,494.0200,247.7749,9706600,0.0000,1.0000
2010-07-16,469.1200,470.5600,459.5200,459.6050,230.5141,15633900,0.0000,1.0000
2010-07-19,461.0100,469.6500,457.5200,466.1800,233.8118,9091400,0.0000,1.0000
2010-07-20,461.0300,482.9900,460.6000,481.5900,241.5406,8100800,0.0000,1.0000
2010-07-21,484.0000,485.7000,475.4301,477.5000,239.4893,6552600,0.0000,1.0000
2010-07-22,483.2300,488.9800,482.4800,484.8100,243.1556,4291100,0.0000,1.0000
2010-07-23,480.7700,490.5900,480.0100,490.0600,245.7887,4524200,0.0000,1.0000
2010-07-26,489.0900,490.7490,484.8800,488.9700,245.2420,3986400,0.0000,1.0000
2010-07-27,490.5750,497.5000,490.1700,492.6300,247.0777,4897400,0.0000,1.0000
2010-07-28,494.9400,495.2500,482.6700,484.3500,242.9249,4987000,0.0000,1.0000
2010-07-29,485.9500,488.8800,479.3300,484.9900,243.2459,5345600,0.0000,1.0000
2010-07-30,479.6500,487.3600,479.1400,484.8500,243.1757,4283900,0.0000,1.0000
2010-08-02,488.9900,493.2800,486.9400,490.4100,245.9643,3713600,0.0000,1.0000
2010-08-03,490.5000,492.4600,486.7600,489.8300,245.6734,3600900,0.0000,1.0000
2010-08-04,492.1800,507.0000,491.0500,506.3200,253.9439,7617300,0.0000,1.0000
2010-08-05,505.8900,508.6000,503.5590,508.1000,254.8367,4835900,0.0000,1.0000
2010-08-06,505.4000,505.7400,496.0500,500.2200,250.8845,6632300,0.0000,1.0000
2010-08-09,502.2500,505.5000,501.3632,505.3500,253.4574,3740600,0.0000,1.0000
2010-08-10,502.3500,506.0000,498.5700,503.7100,252.6349,4143800,0.0000,1.0000
2010-08-11,497.7300,498.0000,491.5000,491.7400,246.6313,4441500,0.0000,1.0000
2010-08-12,483.9400,494.7500,482.5100,492.0100,246.7667,4404700,0.0000,1.0000
2010-08-13,489.0000,491.1900,486.0100,486.3500,243.9280,3865500,0.0000,1.0000
2010-08-16,483.6800,489.8700,480.5019,485.5900,243.5468,2607300,0.0000,1.0000
2010-08-17,488.5300,494.7000,486.0300,490.5200,246.0194,3777600,0.0000,1.0000
2010-08-18,490.4400,490.8700,481.5500,482.1500,241.8215,5367400,0.0000,1.0000
2010-08-19,481.0100,482.5100,467.2500,467.9700,234.7095,7842100,0.0000,1.0000
2010-08-20,467.9700,471.5900,461.0201,462.0200,231.7253,7827300,0.0000,1.0000
2010-08-23,461.5000,468.2500,457.7300,464.0700,232.7535,5966400,0.0000,1.0000
2010-08-24,457.7000,458.3700,450.9200,451.3900,226.3939,5519800,0.0000,1.0000
2010-08-25,450.0000,457.8100,450.0000,454.6200,228.0139,5179000,0.0000,1.0000
2010-08-26,456.0600,457.2600,450.4400,450.9800,226.1882,3550400,0.0000,1.0000
2010-08-27,452.5600,459.9900,447.6500,458.8300,230.1254,4620100,0.0000,1.0000
2010-08-30,459.1500,459.7600,452.4210,452.6900,227.0459,2460300,0.0000,1.0000
2010-08-31,450.1100,454.8700,448.0000,450.0200,225.7067,3889700,0.0000,1.0000
2010-09-01,454.9800,464.9400,452.5000,460.3300,230.8777,6450100,0.0000,1.0000
2010-09-02,462.8400,464.4300,460.3100,463.1800,232.3071,3365000,0.0000,1.0000
2010-09-03,470.5200,471.8800,467.4400,470.3000,235.8781,5075700,0.0000,1.0000
2010-09-07,464.5000,467.5900,463.0200,464.4000,232.9190,3416300,0.0000,1.0000
2010-09-08,465.1900,472.4997,464.5100,470.5800,236.0186,4798700,0.0000,1.0000
2010-09-09,477.8300,480.4000,470.5800,476.1800,238.8272,4856300,0.0000,1.0000
2010-09-10,479.0200,479.7900,475.0801,476.1400,238.8072,3944600,0.0000,1.0000
2010-09-13,480.9000,484.3500,479.5300,482.2700,241.8817,4478500,0.0000,1.0000
2010-09-14,482.0100,484.7500,480.0800,480.4300,240.9588,4428500,0.0000,1.0000
2010-09-15,479.9500,481.8900,478.5000,480.6400,241.0641,4800700,0.0000,1.0000
2010-09-16,479.9500,482.4500,479.4100,481.0600,241.2748,3935000,0.0000,1.0000
2010-09-17,483.7500,491.2000,481.1800,490.1500,245.8339,11271900,0.0000,1.0000
2010-09-20,492.5000,510.4100,492.0600,508.2800,254.9269,8798100,0.0000,1.0000
2010-09-21,509.6800,519.9800,508.9100,513.4600,257.5250,8923600,0.0000,1.0000
2010-09-22,512.8600,517.7800,511.6800,516.0000,258.7989,5069100,0.0000,1.0000
2010-09-23,514.6100,519.6885,511.3000,513.4800,257.5350,4630100,0.0000,1.0000
2010-09-24,521.7400,527.8290,518.2600,527.2900,264.4614,6707000,0.0000,1.0000
2010-09-27,528.8481,536.8490,528.8478,530.4100,266.0262,6208500,0.0000,1.0000
2010-09-28,533.4800,533.5900,518.4500,527.1700,264.4012,7302000,0.0000,1.0000
2010-09-29,527.8500,532.9385,524.7110,527.6900,264.6620,4340000,0.0000,1.0000
2010-09-30,529.1600,531.8690,518.9200,525.7900,263.7090,6481700,0.0000,1.0000
2010-10-01,530.0000,530.6200,523.0000,525.6200,263.6238,4445500,0.0000,1.0000
2010-10-04,524.9500,528.2500,518.8501,522.3500,261.9837,3877100,0.0000,1.0000
2010-10-05,528.3800,540.0000,526.5500,538.2300,269.9483,7007100,0.0000,1.0000
2010-10-06,539.2600,539.9499,529.9410,534.3500,268.0023,5519000,0.0000,1.0000
2010-10-07,536.2100,537.2000,529.1400,530.0100,265.8256,4786800,0.0000,1.0000
2010-10-08,532.7700,537.6050,527.6200,536.3500,269.0054,5712600,0.0000,1.0000
2010-10-11,538.4800,544.6000,537.1700,538.8400,270.2542,5247300,0.0000,1.0000
2010-10-12,540.1200,545.9899,537.7900,541.3900,271.5332,7499600,0.0000,1.0000
2010-10-13,547.0000,547.4930,542.3300,543.3000,272.4912,6105000,0.0000,1.0000
2010-10-14,544.1800,545.2500,537.1100,540.9300,271.3025,13254900,0.0000,1.0000
2010-10-15,599.2700,601.6400,591.6000,601.4500,301.6562,29619900,0.0000,1.0000
2010-10-18,600.5500,619.6900,600.5500,617.7100,309.8114,14182200,0.0000,1.0000
2010-10-19,608.8500,614.8200,602.8600,607.8300,304.8561,9166600,0.0000,1.0000
2010-10-20,608.1400,617.3800,607.5000,607.9800,304.9313,7043100,0.0000,1.0000
2010-10-21,611.5100,616.0000,606.0000,611.9900,306.9425,5835100,0.0000,1.0000
2010-10-22,611.9200,614.8200,610.0500,612.5300,307.2133,4507600,0.0000,1.0000
2010-10-25,615.5878,624.7400,614.9700,616.5000,309.2045,6310400,0.0000,1.0000
2010-10-26,613.1000,621.2300,611.0300,618.6000,310.2577,5020700,0.0000,1.0000
2010-10-27,615.7700,620.0000,612.3300,616.4700,309.1894,4479300,0.0000,1.0000
2010-10-28,620.0500,621.0000,613.3000,618.5800,310.2477,4364200,0.0000,1.0000
2010-10-29,617.0700,619.0000,612.9900,613.7000,307.8001,4552000,0.0000,1.0000
2010-11-01,615.7300,620.6600,611.2100,615.0000,308.4522,6168000,0.0000,1.0000
2010-11-02,618.6700,620.0000,614.5800,615.6000,308.7531,3991200,0.0000,1.0000
2010-11-03,617.5000,621.8300,613.5021,620.1800,311.0502,6754200,0.0000,1.0000
2010-11-04,624.6400,629.9200,622.1000,624.2700,313.1015,7134400,0.0000,1.0000
2010-11-05,623.1800,625.4900,621.1100,625.0800,313.5078,3527800,0.0000,1.0000
2010-11-08,624.0200,629.4900,623.1300,626.7700,314.3554,4198300,0.0000,1.0000
2010-11-09,630.0000,630.8500,620.5110,624.8200,313.3774,4469900,0.0000,1.0000
2010-11-10,622.0800,623.0000,617.5100,622.8800,312.4044,4989000,0.0000,1.0000
2010-11-11,619.7000,619.8500,614.2100,617.1900,309.5506,4518600,0.0000,1.0000
2010-11-12,613.9900,616.9000,601.2093,603.2900,302.5790,6779200,0.0000,1.0000
2010-11-15,603.0800,604.0000,594.0500,595.4700,298.6569,6950800,0.0000,1.0000
2010-11-16,592.7600,597.8900,583.4500,583.7200,292.7637,6608100,0.0000,1.0000
2010-11-17,585.0000,589.5000,581.3690,583.5500,292.6785,4880100,0.0000,1.0000
2010-11-18,589.0000,599.9800,588.5600,596.5600,299.2036,5174800,0.0000,1.0000
2010-11-19,597.0000,597.8900,590.3400,590.8300,296.3297,4590400,0.0000,1.0000
2010-11-22,587.4700,593.4400,582.7500,591.2200,296.5253,4368800,0.0000,1.0000
2010-11-23,587.0100,589.0100,578.2000,583.0100,292.4076,4320800,0.0000,1.0000
2010-11-24,587.3100,596.6000,587.0500,594.9700,298.4062,4788000,0.0000,1.0000
2010-11-26,590.4600,592.9800,587.0000,590.0000,295.9135,2619500,0.0000,1.0000
2010-11-29,589.1700,589.8000,579.9500,582.1100,291.9562,5713600,0.0000,1.0000
2010-11-30,574.3200,574.3200,553.3100,555.7100,278.7154,14220500,0.0000,1.0000
2010-12-01,563.0000,571.5700,562.4000,564.3500,283.0487,7500600,0.0000,1.0000
2010-12-02,568.6618,573.3300,565.3501,571.8200,286.7953,5090700,0.0000,1.0000
2010-12-03,569.4500,576.4800,568.0000,573.0000,287.3871,5257100,0.0000,1.0000
2010-12-06,580.5700,582.0000,576.6100,578.3600,290.0754,4183400,0.0000,1.0000
2010-12-07,591.2700,593.0000,586.0000,587.1400,294.4790,6078300,0.0000,1.0000
2010-12-08,591.9700,592.5200,583.6900,590.5400,296.1843,3510200,0.0000,1.0000
2010-12-09,593.8800,595.5800,589.0000,591.5000,296.6658,3734000,0.0000,1.0000
2010-12-10,593.1400,593.9900,590.2900,592.2100,297.0219,3405900,0.0000,1.0000
2010-12-13,597.1200,603.0000,594.0900,594.6200,298.2306,4792200,0.0000,1.0000
2010-12-14,597.0900,598.2900,592.4800,594.9100,298.3761,3283300,0.0000,1.0000
2010-12-15,594.2000,596.4500,589.1501,590.3000,296.0639,4331000,0.0000,1.0000
2010-12-16,592.8500,593.7700,588.0700,591.7100,296.7711,3190600,0.0000,1.0000
2010-12-17,591.0000,592.5600,587.6700,590.8000,296.3147,6168000,0.0000,1.0000
2010-12-20,594.6500,597.8799,588.6565,595.0600,298.4513,3942600,0.0000,1.0000
2010-12-21,598.5700,604.7199,597.6150,603.0700,302.4687,3755200,0.0000,1.0000
2010-12-22,604.0000,607.0000,603.2800,605.4900,303.6824,2412500,0.0000,1.0000
2010-12-23,605.3400,606.0000,602.0300,604.2300,303.0505,2219300,0.0000,1.0000
2010-12-27,602.7400,603.7800,599.5000,602.3800,302.1226,2413700,0.0000,1.0000
2010-12-28,602.0500,603.8700,598.0100,598.9200,300.3873,2127400,0.0000,1.0000
2010-12-29,602.0000,602.4100,598.9200,601.0000,301.4305,2036300,0.0000,1.0000
2010-12-30,598.0000,601.3340,597.3901,598.8600,300.3572,1977000,0.0000,1.0000
2010-12-31,596.7400,598.4200,592.0300,593.9700,297.9046,3075500,0.0000,1.0000
2011-01-03,596.4800,605.5900,596.4800,604.3500,303.1107,4725600,0.0000,1.0000
2011-01-04,605.6200,606.1800,600.1200,602.1200,301.9922,3645300,0.0000,1.0000
2011-01-05,600.0700,610.3300,600.0500,609.0700,305.4780,5059500,0.0000,1.0000
2011-01-06,610.6800,618.4300,610.0500,613.5000,307.6998,4111400,0.0000,1.0000
2011-01-07,615.9100,618.2500,610.1300,616.4400,309.1744,4198100,0.0000,1.0000
2011-01-10,614.8000,615.3900,608.5600,614.2100,308.0559,3155200,0.0000,1.0000
2011-01-11,617.7100,618.8000,614.5000,616.0100,308.9587,2875700,0.0000,1.0000
2011-01-12,619.3500,619.3500,614.7700,616.8700,309.3901,3262100,0.0000,1.0000
2011-01-13,616.9700,619.6700,614.1600,616.6900,309.2998,2665300,0.0000,1.0000
2011-01-14,617.4000,624.2700,617.0800,624.1800,313.0564,4726400,0.0000,1.0000
2011-01-18,626.0600,641.9900,625.2700,639.6300,320.8053,7226700,0.0000,1.0000
2011-01-19,642.1200,642.9600,629.6600,631.7500,316.8531,6805300,0.0000,1.0000
2011-01-20,632.2100,634.0800,623.2900,626.7700,314.3554,10960600,0.0000,1.0000
2011-01-21,639.5800,641.7300,611.3600,611.8300,306.8623,17790900,0.0000,1.0000
2011-01-24,607.5700,612.4900,601.2300,611.0800,306.4861,9189200,0.0000,1.0000
2011-01-25,608.2000,620.6900,606.5200,619.9100,310.9148,7286300,0.0000,1.0000
2011-01-26,620.3300,622.4900,615.2800,616.5000,309.2045,4072100,0.0000,1.0000
2011-01-27,617.8900,619.7000,613.2519,616.7900,309.3499,4034300,0.0000,1.0000
2011-01-28,619.0700,620.3600,599.7600,600.9900,301.4255,8453700,0.0000,1.0000
2011-01-31,603.6000,604.4700,595.5500,600.3600,301.1095,5604100,0.0000,1.0000
2011-02-01,604.4900,613.3550,603.1110,611.0400,306.4660,5485100,0.0000,1.0000
2011-02-02,611.0000,614.3400,607.5300,612.0000,306.9475,3517800,0.0000,1.0000
2011-02-03,609.4800,611.4500,606.1300,610.1500,306.0197,2987200,0.0000,1.0000
2011-02-04,610.1500,611.4420,606.6100,610.9800,306.4359,3098400,0.0000,1.0000
2011-02-07,610.1600,618.3900,609.2100,614.2950,308.0986,3595600,0.0000,1.0000
2011-02-08,614.9300,619.6289,614.5123,618.3800,310.1474,3386400,0.0000,1.0000
2011-02-09,616.8700,619.4500,612.3400,616.5000,309.2045,3681300,0.0000,1.0000
2011-02-10,613.9000,617.5000,611.5600,616.4400,309.1744,4664100,0.0000,1.0000
2011-02-11,613.7900,625.0000,613.0000,624.5000,313.2169,5174600,0.0000,1.0000
2011-02-14,623.3400,629.6390,620.0400,628.1500,315.0475,4251700,0.0000,1.0000
2011-02-15,627.3200,630.0900,623.1000,624.1500,313.0413,4179800,0.0000,1.0000
2011-02-16,625.6300,626.5000,622.1000,624.2200,313.0764,3364600,0.0000,1.0000
2011-02-17,621.2500,627.2500,620.2800,625.2600,313.5980,2954600,0.0000,1.0000
2011-02-18,626.0000,631.1800,624.1800,630.0800,316.0155,6429300,0.0000,1.0000
2011-02-22,620.0300,624.9300,607.7700,610.2100,306.0497,7272500,0.0000,1.0000
2011-02-23,610.3300,614.7000,604.0000,611.3200,306.6065,5773400,0.0000,1.0000
2011-02-24,611.3900,613.0900,601.3500,608.8200,305.3526,5417900,0.0000,1.0000
2011-02-25,611.8600,614.7200,609.5000,610.0400,305.9645,3860900,0.0000,1.0000
2011-02-28,610.0000,616.4900,608.0100,613.4000,307.6497,4558400,0.0000,1.0000
2011-03-01,617.7800,619.2200,599.3035,600.7600,301.3101,6639700,0.0000,1.0000
2011-03-02,599.8000,606.0000,595.1900,600.7900,301.3252,4049300,0.0000,1.0000
2011-03-03,606.3800,611.4900,605.0000,609.5600,305.7237,3886700,0.0000,1.0000
2011-03-04,608.3300,608.9800,600.2000,600.6200,301.2399,6015900,0.0000,1.0000
2011-03-07,600.5500,603.6900,587.0000,591.6600,296.7460,6918400,0.0000,1.0000
2011-03-08,592.9300,597.9800,590.2000,592.3100,297.0720,4565200,0.0000,1.0000
2011-03-09,591.0000,594.5100,585.7510,591.7700,296.8012,4297600,0.0000,1.0000
2011-03-10,585.4400,586.6200,579.4500,580.3000,291.0484,6249900,0.0000,1.0000
2011-03-11,578.2200,580.0000,573.3300,576.7100,289.2479,6057900,0.0000,1.0000
2011-03-14,572.8000,578.2900,568.0200,569.9900,285.8775,5626500,0.0000,1.0000
2011-03-15,557.5000,571.0000,555.5000,569.5600,285.6618,8003100,0.0000,1.0000
2011-03-16,568.0100,569.7900,551.2801,557.1000,279.4125,7589400,0.0000,1.0000
2011-03-17,564.4800,569.0000,560.5400,561.3600,281.5491,5792800,0.0000,1.0000
2011-03-18,564.6400,567.9900,559.7400,561.0600,281.3987,6590600,0.0000,1.0000
2011-03-21,570.2200,579.8000,569.0200,576.5000,289.1426,6035700,0.0000,1.0000
2011-03-22,577.2700,579.2300,572.5100,577.3200,289.5538,3770000,0.0000,1.0000
2011-03-23,575.1900,582.4500,572.0000,582.1600,291.9813,3628700,0.0000,1.0000
2011-03-24,585.4300,588.3900,578.8000,586.8900,294.3536,4193200,0.0000,1.0000
2011-03-25,586.8800,586.9100,579.2400,579.7400,290.7676,5711000,0.0000,1.0000
2011-03-28,582.0700,584.9900,574.7100,575.3600,288.5708,4432300,0.0000,1.0000
2011-03-29,576.0000,581.8900,573.0100,581.7300,291.7657,3206300,0.0000,1.0000
2011-03-30,584.3800,585.5000,580.5819,581.8400,291.8208,2841700,0.0000,1.0000
2011-03-31,583.0000,588.1612,581.7400,586.7600,294.2884,4054700,0.0000,1.0000
2011-04-01,588.7600,595.1900,588.7600,591.8000,296.8162,5221100,0.0000,1.0000
2011-04-04,593.0000,594.7400,583.1000,587.6800,294.7499,4104800,0.0000,1.0000
2011-04-05,581.0800,581.4900,565.6800,569.0900,285.4261,12082900,0.0000,1.0000
2011-04-06,572.1800,575.1600,568.0000,574.1800,287.9790,5331200,0.0000,1.0000
2011-04-07,575.7300,580.6400,574.1900,580.0000,290.8980,5057900,0.0000,1.0000
2011-04-08,584.8864,584.8900,578.0600,578.1600,289.9751,3799700,0.0000,1.0000
2011-04-11,576.2000,578.1000,573.0000,577.3700,289.5789,3712600,0.0000,1.0000
2011-04-12,575.0000,576.9150,568.0500,570.6100,286.1884,4167000,0.0000,1.0000
2011-04-13,575.5100,577.6000,571.7500,576.2800,289.0322,4134600,0.0000,1.0000
2011-04-14,575.1900,579.4500,572.1000,578.5100,290.1507,10901600,0.0000,1.0000
2011-04-15,545.2900,545.7500,530.0600,530.7000,266.1716,28059300,0.0000,1.0000
2011-04-18,526.4200,527.6640,519.0000,526.8400,264.2357,10069500,0.0000,1.0000
2011-04-19,529.9500,530.8800,520.9000,521.5300,261.5724,5362800,0.0000,1.0000
2011-04-20,525.9000,526.8200,521.3900,525.7300,263.6790,6113800,0.0000,1.0000
2011-04-21,527.4900,528.2800,522.3900,525.1000,263.3630,4935200,0.0000,1.0000
2011-04-25,525.2500,527.0000,522.0100,525.0500,263.3379,3258300,0.0000,1.0000
2011-04-26,526.5200,537.4399,525.2100,532.8200,267.2349,6993000,0.0000,1.0000
2011-04-27,538.0000,538.1100,534.3500,537.7600,269.7126,4592200,0.0000,1.0000
2011-04-28,538.0600,539.2480,534.0800,537.9700,269.8179,3996000,0.0000,1.0000
2011-04-29,540.0000,544.1000,538.5100,544.1000,272.8924,8448500,0.0000,1.0000
2011-05-02,545.7000,545.7300,537.1200,538.5600,270.1138,4263100,0.0000,1.0000
2011-05-03,537.1300,542.0100,529.6300,533.8900,267.7716,4158800,0.0000,1.0000
2011-05-04,535.1700,539.0000,533.0200,535.7900,268.7245,4229700,0.0000,1.0000
2011-05-05,533.8600,539.4212,531.5000,534.2700,267.9622,3991600,0.0000,1.0000
2011-05-06,538.1500,541.4600,535.1800,535.3000,268.4788,4108000,0.0000,1.0000
2011-05-09,535.0000,538.4900,531.1000,537.6800,269.6725,3893500,0.0000,1.0000
2011-05-10,540.0000,544.4300,537.5400,542.6600,272.1702,4081700,0.0000,1.0000
2011-05-11,540.1400,543.5471,533.6900,535.4500,268.5540,4672900,0.0000,1.0000
2011-05-12,535.2400,536.9400,530.9100,535.0500,268.3534,2893700,0.0000,1.0000
2011-05-13,534.6100,535.9200,529.0500,529.5500,265.5949,4213100,0.0000,1.0000
2011-05-16,526.3100,527.2700,516.4000,518.4200,260.0126,5910400,0.0000,1.0000
2011-05-17,515.4300,531.2200,515.0300,530.4600,266.0513,6600500,0.0000,1.0000
2011-05-18,529.5400,530.3300,525.7000,529.8100,265.7253,3902400,0.0000,1.0000
2011-05-19,532.7300,536.5400,529.7200,531.2500,266.4475,4932400,0.0000,1.0000
2011-05-20,531.8000,531.9900,523.1300,524.0300,262.8263,4630300,0.0000,1.0000
2011-05-23,516.6000,520.0000,513.4000,518.3900,259.9976,4595400,0.0000,1.0000
2011-05-24,520.3700,523.9620,518.1500,518.2600,259.9324,3796200,0.0000,1.0000
2011-05-25,517.3300,522.7700,517.2500,519.6700,260.6396,2600500,0.0000,1.0000
2011-05-26,517.7000,522.1200,515.0000,518.1300,259.8672,4232700,0.0000,1.0000
2011-05-27,518.4800,521.7900,516.3000,520.9000,261.2565,3488100,0.0000,1.0000
2011-05-31,525.0000,529.0500,523.5000,529.0200,265.3290,5369200,0.0000,1.0000
2011-06-01,528.0400,533.1999,525.3100,525.6000,263.6138,5905800,0.0000,1.0000
2011-06-02,527.5700,530.3000,522.4800,528.0600,264.8476,4404500,0.0000,1.0000
2011-06-03,522.0000,527.6000,521.5000,523.0800,262.3498,3493500,0.0000,1.0000
2011-06-06,525.1800,526.8182,519.2500,521.0600,261.3367,3880300,0.0000,1.0000
2011-06-07,522.8900,524.6300,518.9900,519.0300,260.3186,3811300,0.0000,1.0000
2011-06-08,516.5300,521.2400,515.7800,519.1700,260.3888,3303400,0.0000,1.0000
2011-06-09,520.0000,520.0000,515.6400,516.7300,259.1650,3374800,0.0000,1.0000
2011-06-10,514.0800,516.6900,509.2900,509.5050,255.5413,4874900,0.0000,1.0000
2011-06-13,510.0000,510.2000,502.1700,504.7300,253.1464,4849700,0.0000,1.0000
2011-06-14,508.1500,514.0800,506.9900,508.3700,254.9721,4678300,0.0000,1.0000
2011-06-15,505.0300,508.3500,500.6100,502.9500,252.2537,4142400,0.0000,1.0000
2011-06-16,502.8100,506.5700,496.6700,500.3700,250.9597,5508400,0.0000,1.0000
2011-06-17,506.1800,506.6900,484.8000,485.0200,243.2609,10480300,0.0000,1.0000
2011-06-20,485.0000,486.2300,479.2300,484.5800,243.0402,6051100,0.0000,1.0000
2011-06-21,487.1900,493.9400,484.7340,493.0000,247.2633,5525200,0.0000,1.0000
2011-06-22,491.4500,492.3500,486.7300,487.0050,244.2565,4809300,0.0000,1.0000
2011-06-23,482.1300,482.8600,473.7300,480.2200,240.8535,9593700,0.0000,1.0000
2011-06-24,480.6800,480.7500,473.0200,474.8800,238.1752,7603500,0.0000,1.0000
2011-06-27,474.0000,488.4000,473.6000,482.8000,242.1475,6882500,0.0000,1.0000
2011-06-28,484.0200,496.2075,484.0200,493.6500,247.5893,5424700,0.0000,1.0000
2011-06-29,496.5400,500.2500,492.3800,497.5700,249.5554,4681300,0.0000,1.0000
2011-06-30,501.9900,506.6700,501.5000,506.3800,253.9740,4851900,0.0000,1.0000
2011-07-01,506.7400,521.1800,506.3800,521.0280,261.3207,7266100,0.0000,1.0000
2011-07-05,525.3000,535.4000,525.3000,532.4400,267.0443,7690700,0.0000,1.0000
2011-07-06,533.5000,538.5100,533.0400,535.3600,268.5089,5385800,0.0000,1.0000
2011-07-07,541.0000,550.6800,535.8800,546.6000,274.1463,7863100,0.0000,1.0000
2011-07-08,532.9500,537.6500,527.2700,531.9900,266.8186,9530800,0.0000,1.0000
2011-07-11,528.1800,535.9800,525.5000,527.2800,264.4564,5672900,0.0000,1.0000
