date,amzn differential,amzn adj close,amzn vol,aapl differential,aapl adj close,aapl vol,googl differential,googl adj close,googl vol,msft differential,msft vol,SMA,SMA,Real Lower Band,Real Upper Band,MACD,nasdaq differential,nasdaq adj close,nasdaq vol,nyse differential,nyse adj close,nyse vol,sp500 differential,sp500 adj close,sp500 vol,tb13 differential,tb13 adj close,tb13 vol,fft 3,fft 6,fft 9
2010-02-11,2.8800000000000097,120.09,8343500.0,3.789999999999992,24.9572,19655200.0,4.149999999999977,269.0305,4815100.0,0.19000000000000128,65993700.0,28.0471,29.136,26.9245,31.3474,-0.6071,32.31982400000015,2177.409912,2141260000,79.60009799999989,6898.720215,4400870000,11.369995000000017,1078.469971,4400870000,-0.0050000000000000044,0.095,0.0,(58.23961223083878-5.4841567223089065j),(53.72922854399418-2.246422748502576j),(47.81731001602909-1.3243158767613952j)
2010-02-12,0.6700000000000017,119.66,8073500.0,2.269999999999982,25.172,23409600.0,0.14999999999997726,267.3854,4554800.0,0.120000000000001,81117200.0,27.9471,29.0207,26.8222,31.2192,-0.6009,25.840087999999923,2183.530029,2236180000,-24.160155999999915,6874.560059,4160680000,-0.43994100000008984,1075.51001,4160680000,0.0,0.09,0.0,(58.047994265417316-5.480269492801015j),(53.29044791192254-2.2283789193785193j),(47.17200505119288-1.3022532312870212j)
2010-02-16,-2.530000000000001,117.53,8932700.0,1.460000000000008,25.5514,19419200.0,4.159999999999968,271.4881,7301400.0,0.22000000000000242,51935600.0,28.02,28.8964,26.8615,30.9314,-0.5558,13.810058000000481,2214.189941,2072850000,138.79003900000043,7013.350098000001,4080770000,15.739990000000034,1094.869995,4080770000,-0.0049999999999999906,0.085,0.0,(57.856213131852115-5.4760020454071805j),(52.85239781646071-2.209716686486432j),(46.53001225772267-1.2793774773280748j)
2010-02-17,-0.7650000000000006,116.31,8944800.0,-1.6399999999999864,25.4446,15585600.0,-3.7930000000000064,269.9368,4055300.0,0.05999999999999872,45882900.0,28.1014,28.7883,26.9505,30.6262,-0.4949,3.4199219999995876,2226.290039,2103530000,21.85009699999955,7035.200195,4259230000,3.369995000000017,1099.51001,4259230000,-0.0050000000000000044,0.09,0.0,(57.66427498677357-5.471354676200397j),(52.41512320855583-2.1904412288356037j),(45.89146391186372-1.2557028981815215j)
2010-02-18,2.2413999999999987,118.08,9800100.0,1.2980000000000018,25.4921,15100900.0,5.680000000000064,272.451,4669100.0,0.37900000000000134,42856500.0,28.2799,28.6869,27.1621,30.2116,-0.4113,18.489990000000034,2241.709961,2076820000,45.189941999999974,7080.379883,3878620000,7.719970999999987,1106.75,3878620000,-0.0049999999999999906,0.085,0.0,(57.47218598837978-5.466327707612422j),(51.97866884649075-2.170557895613085j),(45.25649089577438-1.231244275919481j)
2010-02-19,-0.39000000000000057,117.52,7115600.0,-0.19000000000002615,25.3341,14838200.0,-0.23699999999996635,271.2187,5101000.0,-0.019999999999999574,44451800.0,28.3884,28.6004,27.3315,29.8693,-0.357,10.540039000000434,2243.8701170000004,2166660000,2.8701170000003913,7083.25,3944280000,3.6800539999999273,1109.170044,3944280000,0.0,0.095,0.0,(57.27995229613649-5.460921488411386j),(51.54307928843302-2.150072204699193j),(44.625222650745776-1.2060168821594843j)
2010-02-22,0.6400000000000006,118.01,6807300.0,-1.9240000000000066,25.1765,13948700.0,-4.550000000000068,272.2404,4284900.0,-0.10999999999999943,36707100.0,28.4941,28.5395,27.4349,29.644,-0.3136,-8.88989300000003,2242.030029,1976290000,-4.72021500000028,7078.529785,3814440000,-1.9899900000000343,1108.01001,3814440000,-0.009999999999999995,0.085,0.0,(57.087580070477145-5.45513639367761j),(51.10839888502925-2.1289898411362413j),(43.99778713106049-1.1800364685291072j)
2010-02-23,-0.7700000000000102,117.24,7068200.0,-2.9410000000000025,24.7548,20539100.0,-7.92999999999995,268.3634,5739400.0,-0.3500000000000014,52266200.0,28.5241,28.5095,27.4181,29.6008,-0.308,-24.570068999999876,2213.439941,2310910000,-103.92968699999892,6974.600098000001,4521050000,-12.890014000000065,1094.599976,4521050000,0.02500000000000001,0.115,0.0,(56.89507547250283-5.4489728247775755j),(50.67467177204591-2.1073166555508696j),(43.374310758510475-1.1533192568308757j)
2010-02-24,1.7600000000000051,119.72,7389900.0,2.426000000000016,25.2067,16448800.0,-2.919999999999959,266.5578,4648500.0,0.10999999999999943,43165900.0,28.6241,28.4766,27.4449,29.5083,-0.2761,13.5,2235.899902,2155810000,56.069823999999244,7030.669922,4168360000,9.349975000000086,1105.23999,4168360000,-0.0050000000000000044,0.11,0.0,(56.70244466368254-5.442431209336082j),(50.24194186305837-2.0850586625304137j),(42.7549183775943-1.1258819289135966j)
2010-02-25,0.030000000000001137,118.2,9533400.0,4.6200000000000045,25.3755,23754500.0,-0.6900000000000546,264.03,6611700.0,0.33000000000000185,48735300.0,28.6599,28.4338,27.5062,29.3614,-0.2503,25.599853999999596,2234.219971,2300530000,-17.15966799999933,7013.450195,4521130000,1.6999510000000555,1102.939941,4521130000,0.0050000000000000044,0.115,0.0,(56.509693805553475-5.435512001206582j),(49.810252842189755-2.062222038953795j),(42.139733211413414-1.097741616256466j)
2010-02-26,0.5200000000000102,118.4,5721600.0,2.240000000000009,25.7047,18123600.0,-0.6200000000000045,264.2156,4094500.0,0.020000000000003126,40370600.0,28.6713,28.3861,27.6306,29.1417,-0.2217,3.820068999999876,2238.26001,2283430000,21.589844000000085,7035.040039,3945190000,1.3900140000000647,1104.48999,3945190000,0.0,0.115,0.0,(56.3168290594215-5.428215680439671j),(49.379648156900714-2.0388131222773205j),(41.52887681828637-1.0689158892723705j)
2010-03-01,5.690000000000012,124.54,13296500.0,3.240000000000009,26.2536,19646200.0,3.490000000000009,267.1697,4471300.0,0.25,43805400.0,28.6786,28.3795,27.6493,29.1097,-0.1689,26.17016599999988,2273.570068,2504940000,65.70019500000035,7100.75,3847640000,10.34997599999997,1115.709961,3847640000,-0.0050000000000000044,0.12,0.0,(56.12385658606186-5.4205427532498085j),(48.95017101083192-2.0148384087760016j),(40.92246904910036-1.0394227463372299j)
2010-03-02,0.519999999999996,125.53,12097500.0,-1.0800000000000125,26.236,20233800.0,5.579999999999927,271.3677,8704800.0,-0.6199999999999974,93123900.0,28.6343,28.3928,27.6674,29.1182,-0.1702,1.7199709999999868,2280.790039,2831870000,35.17041000000063,7135.970215,4134680000,1.3000489999999445,1118.310059,4134680000,0.0,0.125,0.0,(55.93078254541988-5.412493751980198j),(48.52186435670053-1.9903045517407374j),(40.320628005418214-1.009280602552029j)
2010-03-03,0.4899999999999949,125.89,6440400.0,0.3900000000000148,26.2963,13287600.0,2.9600000000000364,273.5043,6172600.0,-0.05000000000000071,48442100.0,28.5957,28.3952,27.6693,29.1211,-0.1693,-4.140135999999984,2280.679932,2603510000,28.689940999999635,7164.660156,3951320000,-0.5699460000000727,1118.790039,3951320000,0.0050000000000000044,0.135,0.0,(55.73761309631218-5.404069235065815j),(48.09477088925213-1.9652183596319148j),(39.72346999835952-0.9785082782446772j)
2010-03-04,2.5700000000000074,128.53,7509700.0,1.4300000000000068,26.4697,13072900.0,8.090000000000032,278.1536,6361200.0,0.16999999999999815,42890600.0,28.6386,28.4033,27.6709,29.1357,-0.1531,9.739990999999918,2292.310059,2186020000,8.399901999999202,7173.069823999999,3945010000,3.8499759999999696,1122.969971,3945010000,0.0,0.135,0.0,(55.54435439612779-5.395269786994719j),(47.66893303826959-1.939586794190031j),(39.13110950827331-0.947124987218918j)
2010-03-05,-0.21999999999999886,128.91,6769300.0,4.009999999999991,27.5048,32129300.0,2.8600000000000136,282.9785,7816500.0,-0.07250000000000156,56001800.0,28.6325,28.4013,27.6712,29.1313,-0.1421,22.340087999999923,2326.350098,2411880000,118.1000980000008,7291.310059,4133000000,13.579956000000038,1138.699951,4133000000,0.009999999999999981,0.145,0.0,(55.351012600529714-5.386096018267455j),(47.24439296164011-1.9134169685036555j),(38.54365914521986-0.9151503247574316j)
2010-03-08,1.8100000000000023,130.11,5605900.0,-0.9299999999999784,27.5211,15353200.0,-2.2999999999999545,282.1108,4768000.0,0.10999999999999943,39414500.0,28.6368,28.4389,27.748,29.1298,-0.1284,5.959961000000021,2332.209961,2312310000,1.2197259999993548,7292.529785,3774680000,0.09997599999996964,1138.5,3774680000,0.0,0.145,0.0,(55.15759386315674-5.37654856535472j),(46.82119253848209-1.8867161450355043j),(37.961229610278885-0.8826042553868697j)
2010-03-09,-0.7700000000000102,128.82,6070800.0,4.710000000000008,28.0161,32866400.0,0.34000000000003183,280.9623,6346800.0,0.240000000000002,50271600.0,28.6554,28.476,27.7954,29.1566,-0.1027,14.899902999999995,2340.679932,2620360000,1.4902350000002116,7294.02002,5185570000,2.8898920000001453,1140.449951,5185570000,0.0,0.15,0.0,(54.964104335325366-5.366628090653208j),(46.399373362332895-1.8594917336069994j),(37.38392965770037-0.849507100412271j)
2010-03-10,1.3999999999999773,130.51,5625700.0,1.0105000000000075,28.2447,21293500.0,12.690000000000055,289.1175,11298400.0,0.10999999999999943,44891400.0,28.6482,28.5355,27.9137,29.1574,-0.0678,18.0,2358.949951,2554740000,33.62988299999961,7327.669922,5469120000,5.390014000000065,1145.609985,5469120000,0.0,0.145,0.0,(54.77055016573224-5.356335282439637j),(45.97897673439925-1.8317512893419412j),(36.81186605791466-0.8158795252287206j)
2010-03-11,3.130000000000024,133.58,7240800.0,1.5900000000000034,28.3276,14489300.0,6.8799999999999955,291.4697,8458100.0,0.28999999999999915,35349700.0,28.7511,28.5913,27.9582,29.2243,-0.023,17.34985400000005,2368.459961,2256790000,25.57031200000074,7353.240234000001,4669060000,6.280029000000013,1150.23999,4669060000,-0.0050000000000000044,0.145,0.0,(54.57693750015672-5.345670854823003j),(45.56004365687116-1.8035025105698574j),(36.245143561417365-0.7817425264181609j)
2010-03-12,-2.3799999999999955,131.82,6150800.0,-0.7700000000000102,28.4658,14868700.0,-8.600000000000023,290.6673,5501200.0,-0.05000000000000071,31700200.0,28.8668,28.6522,28.016,29.2884,0.0196,-8.410155999999915,2367.659912,2098780000,9.609864000000016,7362.850098000001,4928160000,-1.7199709999999868,1149.98999,4928160000,-0.004999999999999977,0.14,0.0,(54.38327248116391-5.334635547695052j),(45.14261482630117-1.7747532366896526j),(35.68386486354451-0.7471174186394617j)
2010-03-15,-0.5699999999999932,131.13,6329200.0,-1.539999999999992,28.1191,17625100.0,-3.5,282.4619,9298400.0,0.10999999999999943,37512000.0,28.9611,28.7079,28.063,29.3528,0.0544,0.29003899999997884,2362.209961,1956170000,-11.850098000000798,7350.959961,4164110000,1.9799809999999525,1150.51001,4164110000,0.0,0.145,0.0,(54.189561247807944-5.3232301266789275j),(44.72673062704988-1.745511445994041j),(35.12813057015318-0.7120258213198122j)
2010-03-16,0.549999999999983,131.79,4132500.0,0.2699999999999818,28.1957,15961000.0,3.3700000000000045,283.4751,6856100.0,-0.05000000000000071,36723500.0,29.0729,28.7765,28.1721,29.3809,0.0873,10.689941999999974,2378.01001,2201880000,75.74023400000078,7426.700195,4369770000,8.630004999999983,1159.459961,4369770000,-0.0050000000000000044,0.155,0.0,(53.99580993533565-5.311455383076053j),(44.31243112479931-1.7157852534554752j),(34.57803916422166-0.6764896451558624j)
2010-03-17,-1.0699999999999932,131.34,4358800.0,-0.7800000000000011,28.1543,16105600.0,-2.740000000000009,283.6556,6636500.0,0.129999999999999,50385700.0,29.2157,28.8375,28.1633,29.5117,0.1329,7.440185999999812,2389.090088,2281410000,47.42968799999926,7474.129883,4963200000,6.270019999999931,1166.209961,4963200000,-0.0050000000000000044,0.15,0.0,(53.80202467489061-5.299312133811243j),(43.899756060135175-1.6855829084741472j),(34.0336869733836-0.6405310784330094j)
2010-03-18,1.7399999999999807,132.76,5021300.0,0.5500000000000114,28.2209,12218200.0,1.67999999999995,284.0769,3550800.0,-0.017500000000001847,43845200.0,29.3314,28.886,28.1463,29.6257,0.1655,3.7399900000000343,2391.280029,2173060000,-30.57031300000108,7443.569823999999,4234510000,-0.3000489999999445,1165.829956,4234510000,0.0,0.145,0.0,(53.608211593217675-5.286801221376005j),(43.48874484219959-1.6549127925886469j),(33.49516813840967-0.6041725731713158j)
2010-03-19,-3.3600000000000136,130.35,8905000.0,-2.5400999999999954,27.9194,19980200.0,-6.230000000000018,280.867,9578800.0,-0.1700000000000017,81332100.0,29.42,28.9156,28.1177,29.7135,0.1876,-16.79003899999998,2374.409912,3055760000,-56.75976499999888,7386.850098000001,5212410000,-6.780029999999897,1159.900024,5212410000,0.0,0.145,0.0,(53.41437681236774-5.273923513770119j),(43.07943654241521-1.623783417150025j),(32.962574582649744-0.5674368311068355j)
2010-03-22,0.27000000000001023,130.47,5383400.0,4.280000000000001,28.2334,16300700.0,1.3899999999999864,279.6131,8001500.0,0.10000000000000142,37718200.0,29.48,28.9551,28.1092,29.8011,0.2035,35.04980400000022,2395.399902,2448130000,32.189941999999974,7419.02002,4261680000,8.56005899999991,1165.810059,4261680000,-0.009999999999999981,0.14,0.0,(53.22052644940312-5.260679904441394j),(42.67186988828217-1.5922034209597435j),(32.4359959824485-0.5303467895169275j)
2010-03-23,-1.6299999999999955,129.26,4213100.0,2.7200000000000273,28.6869,21515400.0,-8.039999999999964,275.35,10991500.0,0.28999999999999915,42026600.0,29.5671,29.0099,28.0842,29.9356,0.236,17.340087999999923,2415.23999,2465230000,59.85009700000046,7478.859863,4411640000,7.700072999999975,1174.170044,4411640000,-0.010000000000000009,0.13,0.0,(53.02666661610325-5.247071312223685j),(42.26608325724909-1.5601815678723097j),(31.915519738546546-0.4929256068985597j)
2010-03-24,-0.5999999999999943,128.04,4696400.0,1.7300000000000182,28.8138,21349300.0,11.82000000000005,279.5279,13117200.0,-0.07000000000000028,33987700.0,29.6186,29.0727,28.1611,29.9844,0.2405,-7.959961000000021,2398.76001,2436100000,-70.56982400000015,7408.160156,4705750000,-4.979980000000069,1167.719971,4705750000,0.0,0.135,0.0,(52.83280341867094-5.233098681273144j),(41.86211467065931-1.5277267443631974j),(31.40123094847885-0.45519664850847597j)
2010-03-25,5.119900000000001,134.73,16209600.0,-3.8079999999999927,28.4721,19367300.0,2.3999999999999773,282.3115,7853900.0,0.15000000000000213,73168700.0,29.71,29.1385,28.1669,30.11,0.2699,-17.830077999999958,2397.409912,2704870000,-22.580077999999958,7385.600098000001,5668900000,-4.3000489999999445,1165.72998,5668900000,0.0,0.13,0.0,(52.63894295743905-5.218762981002717j),(41.4600017877734-1.4948479570627289j),(30.89321237998172-0.4171834717742489j)
