Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,-1.420425358242187,-1.401785243349771,-1.405349998793743,-1.3905323260864548,-1.3905323260864548,0.30787770576026946
2010-01-05,-1.3895175353193339,-1.3964960558967605,-1.3801378535506965,-1.3837505297801196,-1.3837505297801196,-1.491404162821746
2010-01-06,-1.3836624576783045,-1.3915902833192297,-1.3718815011160839,-1.382559412480565,-1.382559412480565,1.4846218148291643
2010-01-07,-1.382587288033734,-1.3853237303882282,-1.3769431953597704,-1.3738182200995084,-1.3738182200995084,1.8420125974807673
2010-01-08,-1.3744283780092075,-1.3797086765103643,-1.3675126321720883,-1.367497487885363,-1.367497487885363,0.7853940997742344
2010-01-11,-1.3639850864426821,-1.3713725352677926,-1.3563498873725917,-1.3636551430291801,-1.3636551430291801,0.6249268135967597
2010-01-12,-1.3681123469084586,-1.3827364493994152,-1.376076985228979,-1.384326975645996,-1.384326975645996,1.1770225404511487
2010-01-13,-1.3805906798871461,-1.3739403996431612,-1.3733632409656782,-1.3661525250189397,-1.3661525250189397,0.5224896595329387
2010-01-14,-1.3645224360963846,-1.3700884861818237,-1.3529240526145228,-1.3608118443378812,-1.3608118443378812,0.21649733652984143
2010-01-15,-1.3606063186233253,-1.375147717461628,-1.3768083409188243,-1.3846918869793323,-1.3846918869793323,1.2280732270409036
2010-01-19,-1.383048009204486,-1.370011990627256,-1.3683786055777059,-1.3574113326378832,-1.3574113326378832,1.187419755690359
2010-01-20,-1.3601648160051039,-1.3748029039328336,-1.380927002901179,-1.3808303111871443,-1.3808303111871443,1.2902286671618102
2010-01-21,-1.3779606408426635,-1.387010141453618,-1.408660481031117,-1.4222509020859684,-1.4222509020859684,3.7650896828036893
2010-01-22,-1.4224796162871363,-1.4370080475542024,-1.456120822216863,-1.4697422268732154,-1.4697422268732154,2.9668425834002496
2010-01-25,-1.4668064292432244,-1.4610009777994752,-1.4518482792482537,-1.4600979047819203,-1.4600979047819203,0.8954822611305768
2010-01-26,-1.460279253230015,-1.4596212522584284,-1.4567368253860136,-1.4689544808578354,-1.4689544808578354,1.1959102151936585
2010-01-27,-1.4676896706081217,-1.4676315270761466,-1.4697278410475367,-1.458714716347695,-1.458714716347695,1.9001026904666194
2010-01-28,-1.4581099334365408,-1.4662709824356102,-1.4786772535824195,-1.48363226702604,-1.48363226702604,2.059934391398791
2010-01-29,-1.4760020756467473,-1.4734957180277273,-1.4918992110105065,-1.5041120304293571,-1.5041120304293571,2.0125053414898217
2010-02-01,-1.502340899357148,-1.4870443173721728,-1.487472548405874,-1.4746797725743077,-1.4746797725743077,0.41126224160482583
2010-02-02,-1.4713177785573155,-1.4576281575850607,-1.4603936019106463,-1.447533596559514,-1.447533596559514,1.2170524187308296
2010-02-03,-1.450930111812393,-1.461480069130033,-1.4488267672386594,-1.4591373185678747,-1.4591373185678747,0.6605075951593161
2010-02-04,-1.4574957191714333,-1.4719625318680418,-1.5088547709429558,-1.5247838649673449,-1.5247838649673449,2.5483636641528724
2010-02-05,-1.5210968320907534,-1.5296834457918114,-1.544036421762526,-1.5188667384204102,-1.5188667384204102,3.2429623998740826
2010-02-08,-1.5184283597806967,-1.5218839424140587,-1.5209220176136296,-1.5370217237284252,-1.5370217237284252,0.42590468659568576
2010-02-09,-1.5288908679800093,-1.5063995611339376,-1.5140896113679743,-1.5105479100341528,-1.5105479100341528,1.6544310048951565
2010-02-10,-1.5104229447702693,-1.5171503418461734,-1.51547549869253,-1.5151395409548776,-1.5151395409548776,0.6197342020643745
2010-02-11,-1.5153760328310364,-1.504943104325389,-1.5130697550515073,-1.4952746833682748,-1.4952746833682748,0.7989212725422032
2010-02-12,-1.4983863505382577,-1.5092165606666574,-1.5084892095360254,-1.5009612788297009,-1.5009612788297009,0.51088123467532
2010-02-16,-1.492281462430226,-1.4749903047570925,-1.4773876903086554,-1.4637674094394375,-1.4637674094394375,0.4150517687277675
2010-02-17,-1.459626605699333,-1.4647186153754144,-1.4473833210540457,-1.454853140555507,-1.454853140555507,0.6290641137784523
2010-02-18,-1.4540785200062454,-1.450901696140377,-1.442071421773313,-1.4409438713878493,-1.4409438713878493,0.1726299624294601
2010-02-19,-1.4416770516389632,-1.4428911856097242,-1.4356816338657077,-1.4362945495802815,-1.4362945495802815,0.25137057980045624
2010-02-22,-1.433018989097854,-1.443140322683441,-1.4268670738471763,-1.43852317491673,-1.43852317491673,0.09566418687553793
2010-02-23,-1.4378375645685977,-1.4502501970872392,-1.4522716323912264,-1.4642861624972983,-1.4642861624972983,0.9430432249583822
2010-02-24,-1.4601065415831287,-1.4543893775431098,-1.445882081208795,-1.4438448609659915,-1.4438448609659915,0.5200912246450009
2010-02-25,-1.4498359616634895,-1.4599852486040983,-1.464127202490414,-1.4482636516880507,-1.4482636516880507,0.9431391623538997
2010-02-26,-1.4462652655644594,-1.4528180614626078,-1.4419173021372897,-1.4452857402870602,-1.4452857402870602,0.2524618676744679
2010-03-01,-1.4419266278972545,-1.435819910636246,-1.4269056042373307,-1.423730241357875,-1.423730241357875,0.13547820601530447
2010-03-02,-1.4195615677187878,-1.4217346715106163,-1.4054463228445344,-1.4187350047699394,-1.4187350047699394,0.47970158113212935
2010-03-03,-1.4150502184046967,-1.4175568916244254,-1.4053117051287622,-1.417812880427904,-1.417812880427904,0.25981307060599707
2010-03-04,-1.4155109376557053,-1.4212172164626726,-1.4051575874173337,-1.4097825103182071,-1.4097825103182071,0.2522460085345535
