,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2010-01-25,-0.978194798703082,-0.9841905846725237,-1.0065565562162357,-1.0082188344984377,-1.1142738283328002,1.9118513196363305,-0.021025856676558683,0.0
2010-01-26,-1.0187540426403348,-0.9854858828886999,-1.0028544855158337,-0.9968303402366077,-1.110065788959227,1.8649359651533346,-0.021025856676558683,0.0
2010-01-27,-1.0032267218754936,-0.9945879784618282,-1.007505805113775,-0.998336256833213,-1.1106222153222676,1.580090137701797,-0.021025856676558683,0.0
2010-01-28,-0.9880758210079813,-0.9976224770936695,-1.0298606166508195,-1.0350900337691202,-1.1242021387282848,1.0445551938714237,-0.021025856676558683,0.0
2010-01-29,-1.0163073133076932,-1.0256751356500506,-1.053544376644419,-1.055542263546771,-1.1317587900897754,1.7083691838755828,-0.021025856676558683,0.0
2010-02-01,-1.0346013203179067,-1.0498540356853352,-1.0312844899971283,-1.0410666402618989,-1.1264105100258346,0.33200318603994106,-0.021025856676558683,0.0
2010-02-02,-1.0329384854214534,-1.0538216158069549,-1.0440518876690283,-1.050008020054245,-1.1297140532117613,1.6761080426809818,-0.021025856676558683,0.0
2010-02-03,-1.0625128557048886,-1.020493942785347,-1.0411092160866573,-1.0043599232196356,-1.1128479207744293,0.8770524325277054,-0.021025856676558683,0.0
2010-02-04,-1.0233181338954551,-1.039631682195514,-1.053781688868804,-1.070441425874438,-1.1372637709114073,1.1527849432576043,-0.021025856676558683,0.0
2010-02-05,-1.0637832728583756,-1.0606435197454815,-1.0684950467806589,-1.0492080018622985,-1.1294183325340832,0.9912969709501674,-0.021025856676558683,0.0
2010-02-08,-1.044491753120239,-1.0209607169173023,-1.0254461346528145,-1.038948945047922,-1.1256280462866557,0.6550520371885878,-0.021025856676558683,0.0
2010-02-09,-1.0113668021552438,-1.0231545553374923,-1.0086449037908214,-1.0249721566356755,-1.1204638549446926,0.746294564205634,-0.021025856676558683,0.0
2010-02-10,-1.0371045126351475,-1.0406119078726204,-1.0436721881100126,-1.034360605417639,-1.1239327659656166,0.6406165435015122,-0.021025856676558683,0.0
2010-02-11,-1.0456680652993937,-1.0280090063098273,-1.0350814855872843,-1.0251603962102516,-1.12053319156314,0.44796102800607124,-0.021025856676558683,0.0
2010-02-12,-1.0422802862234282,-1.0435992623171342,-1.0303352410995892,-1.0405960413254596,-1.1262364751135316,0.3530731743003696,-0.021025856676558683,0.0
2010-02-16,-1.0226593990751285,-1.0110184279066545,-1.0122995120463474,-1.0021010483247275,-1.1120131078883226,1.354298602606478,-0.021025856676558683,0.0
2010-02-17,-0.9997918903123618,-1.0144258790699283,-0.9965894427920756,-1.0166566734287938,-1.1173912026981958,0.1709891062020294,-0.021025856676558683,0.0
2010-02-18,-1.0207772995884812,-1.006910815545448,-1.0035664221889877,-0.9930655487450931,-1.1086748963931718,0.3947392583517015,-0.021025856676558683,0.0
2010-02-19,-1.0044971390289805,-1.01148520203861,-0.9866697918127924,-1.004628164613406,-1.112947072138809,0.5521809180347308,-0.021025856676558683,0.0
2010-02-22,-0.9746188096784519,-0.9952881396597612,-0.9804996739787887,-0.9950420642781385,-1.1094050109854232,0.25468580697355875,-0.021025856676558683,0.0
2010-02-23,-0.9950866415957431,-1.013352298566431,-1.0218394634666148,-1.0314193620648935,-1.1228459144714533,0.7848985738384954,-0.021025856676558683,0.0
2010-02-24,-1.03559883304583,-1.0375778760149106,-1.0302877786547122,-1.0483609237767073,-1.1291056243848854,0.38722988537307124,-0.021025856676558683,0.0
2010-02-25,-1.0698059912156472,-1.0840223689185944,-1.0801708082203896,-1.072079110173247,-1.1378690795904534,1.102880420889911,-0.021025856676558683,0.0
2010-02-26,-1.0683944166006618,-1.06880506544272,-1.0636538774032098,-1.0703378941084216,-1.1372256357712613,0.18527878682155882,-0.021025856676558683,0.0
2010-03-01,-1.0600190738850803,-1.0616167438106086,-1.043434875885628,-1.0426196167521482,-1.126984270543487,0.3226346964500965,-0.021025856676558683,0.0
2010-03-02,-1.0304701119447153,-1.0038767836877387,-1.0089296784600834,-1.0032304857721819,-1.1124305143313757,1.865883750092385,-0.021025856676558683,0.0
2010-03-03,-0.998098000774379,-0.9923941400416383,-0.9888056018322554,-0.9831829710798684,-1.1050232833826392,0.9428141259910499,-0.021025856676558683,0.0
2010-03-04,-0.9786182710875779,-0.9550055320720192,-0.9558192026427731,-0.9395584496719481,-1.0889049463752625,1.0115649873390917,-0.021025856676558683,0.0
2010-03-05,-0.9087453276457909,-0.9011397972443784,-0.8907956531613481,-0.8942868319864903,-1.0721778338579175,1.5420693803391206,-0.021025856676558683,0.0
2010-03-08,-0.8926063245477891,-0.9127624731300653,-0.8855273217800063,-0.9024281935868897,-1.0751860030492584,0.430791539302504,-0.021025856676558683,0.0
2010-03-09,-0.9158032007207187,-0.9151896986162328,-0.9069328844195119,-0.9132049092313489,-1.0791676583636005,1.006315716907428,-0.021025856676558683,0.0
2010-03-10,-0.8974056782387401,-0.8505881587536199,-0.8798318283947717,-0.8366855221663236,-1.0508949588254854,2.811335680062065,-0.021025856676558683,0.0
2010-03-11,-0.8480005667142442,-0.8145998731798666,-0.8229243569873054,-0.8146144320473221,-1.0427402791298859,1.775953540683255,-0.021025856676558683,0.0
2010-03-12,-0.7826917145275774,-0.80496098735499,-0.7993829843283372,-0.8221440150303505,-1.0455220642619958,0.6980668921147223,-0.021025856676558683,0.0
2010-03-15,-0.8836663519862138,-0.8928312176955738,-0.9093060066633596,-0.8991340010318152,-1.073968798712414,2.082270342330973,-0.021025856676558683,0.0
2010-03-16,-0.9064868082618138,-0.8976389912547138,-0.8867138829019301,-0.8896279025157415,-1.0704562056218683,1.1919722051606505,-0.021025856676558683,0.0
2010-03-17,-0.8760438490652915,-0.8834962018306003,-0.870149015015425,-0.8879337463445606,-1.0698304426403804,1.1119208310777766,-0.021025856676558683,0.0
2010-03-18,-0.892888639470786,-0.8975456364283223,-0.8762721450290003,-0.8839807152784706,-1.0683698667727857,-0.012917625240638522,-0.021025856676558683,0.0
2010-03-19,-0.8857837139086918,-0.8995994426089258,-0.9032308137191097,-0.9140990472105838,-1.0794980473505025,2.1844853026808724,-0.021025856676558683,0.0
2010-03-22,-0.9334008309208726,-0.9049673451264115,-0.9174695471821955,-0.9258640206215655,-1.0838451066440629,1.6095079240792467,-0.021025856676558683,0.0
2010-03-23,-0.9290249496144175,-0.9448205205127547,-0.9757534294910934,-0.9658649302189035,-1.09862455354922,2.699460603987229,-0.021025856676558683,0.0
2010-03-24,-0.9832764673170303,-0.9376438682339419,-0.9866697918127924,-0.9266640388135121,-1.0841404806386488,3.47434769819472,-0.021025856676558683,0.0
2010-03-25,-0.9128388940292491,-0.880928477330714,-0.8966809963260903,-0.9005457978411328,-1.0744902100831384,1.555702902154692,-0.021025856676558683,0.0
2010-03-26,-0.8903007526766459,-0.9024467648138531,-0.890225629198376,-0.9014399358203672,-1.0748205990700404,0.6564372613302769,-0.021025856676558683,0.0
2010-03-29,-0.9009816672633701,-0.9149096341370593,-0.8876156693545919,-0.9025693732678214,-1.075238005513094,0.9537865593239028,-0.021025856676558683,0.0
2010-03-30,-0.9017815595451951,-0.9013265068971604,-0.8889920802560239,-0.8825218585755086,-1.0678307745643572,0.13325997497444542,-0.021025856676558683,0.0
2010-03-31,-0.8913359073943021,-0.8914775727129036,-0.876984081702155,-0.8805924029361077,-1.067117994126718,0.9001273504668944,-0.021025856676558683,0.0
2010-04-01,-0.8616928404796044,-0.8741602524173621,-0.8639793718058699,-0.8726863408039282,-1.0641968423915285,0.224137969322626,-0.021025856676558683,0.0
2010-04-05,-0.863810202402083,-0.8674853823304016,-0.847604828323321,-0.8622861043086202,-1.060353860314081,0.07759583643867654,-0.021025856676558683,0.0
2010-04-06,-0.8705857605540135,-0.8861096701954179,-0.8646913084790241,-0.8754158146352756,-1.065205343506846,0.19311623920216806,-0.021025856676558683,0.0
2010-04-07,-0.8807490977819101,-0.8960986366192611,-0.8814930139654652,-0.8974398448606338,-1.073342689047834,0.5725218409574283,-0.021025856676558683,0.0
2010-04-08,-0.8994759876740519,-0.8909571195557736,-0.890083716488194,-0.8788511868712824,-1.066474550307526,0.11113284197430677,-0.021025856676558683,0.0
2010-04-09,-0.877455423680277,-0.8960052817928701,-0.8713360507617974,-0.884827793364061,-1.0686829216050757,0.19056451052010923,-0.021025856676558683,0.0
2010-04-12,-0.880513835346079,-0.8715929946916081,-0.8607993879991137,-0.8541918026018646,-1.057363371960444,0.4060033178196469,-0.021025856676558683,0.0
2010-04-13,-0.8561406469939945,-0.8021370038566604,-0.83749532756453,-0.7881197119257912,-1.0329506419712962,1.5421422868728938,-0.021025856676558683,0.0
2010-04-14,-0.7736576369916698,-0.7859866188910071,-0.776363698563015,-0.7776253556431955,-1.029073338267717,1.1709751234339951,-0.021025856676558683,0.0
2010-04-15,-0.7637295621996043,-0.7603140416334658,-0.7560640108891421,-0.7479776226475217,-1.018118845919211,3.6175361305251066,-0.021025856676558683,0.0
2010-04-16,-0.9009816672633701,-0.8958185721400882,-0.9395395840499785,-0.9604765723966739,-1.0966335525505029,7.60424766357315,-0.021025856676558683,0.0
2010-04-19,-0.9680314614751859,-0.9649944984958625,-0.9615146960280077,-0.9606883419180714,-1.0967119029293484,1.5288368444593015,-0.021025856676558683,0.0
2010-04-20,-0.9425290134311131,-0.9385447423086155,-0.9327524544325745,-0.9374407544579717,-1.0881224826360836,0.8612317146989407,-0.021025856676558683,0.0
2010-04-21,-0.931753993870056,-0.9357744378354611,-0.9275315854961096,-0.9409231865876224,-1.0894090235913751,0.43450977252493256,-0.021025856676558683,0.0
2010-04-22,-0.9527394031461753,-0.9719494330619964,-0.9693459994327047,-0.9749945495858255,-1.1019977800366865,1.0821385120314615,-0.021025856676558683,0.0
2010-04-23,-0.9750893345501139,-0.9867928504581746,-0.9744719434794158,-0.9847359475701182,-1.1055970439002916,0.21447785359768903,-0.021025856676558683,0.0
2010-04-26,-0.9858173016240043,-1.0070041703718389,-1.036457896488716,-1.0475609055847608,-1.1288099037072072,1.8746325341451582,-0.021025856676558683,0.0
2010-04-27,-1.0612424385514012,-1.0380913275600614,-1.0458317293519142,-1.059702358144894,-1.1332959829207545,1.4929303765760453,-0.021025856676558683,0.0
2010-04-28,-1.0463738526068864,-1.0544284221784967,-1.0752821763980636,-1.0590905795275227,-1.1330699455446158,1.1734539455822808,-0.021025856676558683,0.0
2010-04-29,-1.0403981867367806,-1.0466332941748435,-1.048513357487462,-1.0458667494135794,-1.1281837940426271,0.9205776331902515,-0.021025856676558683,0.0
2010-04-30,-1.0509379438620066,-1.0411253594177712,-1.054351238207327,-1.0755380123560752,-1.139146953468439,0.46647928758444096,-0.021025856676558683,0.0
2010-05-03,-1.072723245419951,-1.063343808098843,-1.0560598862228974,-1.0524551345237292,-1.1306182027163154,0.04577213444671437,-0.021025856676558683,0.0
2010-05-04,-1.0726291404456185,-1.09219044945368,-1.155114008681098,-1.1664812568229643,-1.1727488655004221,3.1182721872468546,-0.021025856676558683,0.0
2010-05-05,-1.1928011926680588,-1.1436289587951536,-1.1728644884406294,-1.150527952877673,-1.1668545595662079,2.030069264149427,-0.021025856676558683,0.0
2010-05-06,-1.1562414101399319,-1.1352270244199585,-1.364945477482106,-1.202717374928788,-1.1861374198395245,2.3344175893852714,-0.021025856676558683,0.0
2010-05-07,-1.1975534938718435,-1.1921734685185041,-1.263708082559566,-1.2287414961138798,-1.1957530220858112,2.3991950446426786,-0.021025856676558683,0.0
2010-05-10,-1.1316800118391825,-1.1104879954263276,-1.1152930174293345,-1.0945737393350439,-1.146180460043744,1.6992558671539442,-0.021025856676558683,0.0
2010-05-11,-1.123681089020931,-1.1242111549058134,-1.1360815682854397,-1.153869205326392,-1.1680890980576641,1.1126498964155076,-0.021025856676558683,0.0
2010-05-12,-1.1407611418622567,-1.1608062468511087,-1.1656032089989043,-1.1710931264000692,-1.1744528128987672,1.4980702872070495,-0.021025856676558683,0.0
2010-05-13,-1.1197757325861373,-1.1143155433083611,-1.125877142636895,-1.1452572447895533,-1.1649068939540201,1.1149829054962472,-0.021025856676558683,0.0
2010-05-14,-1.151442056448981,-1.165707375236639,-1.1928941148031522,-1.161022309160269,-1.170731863269787,1.690507083101171,-0.021025856676558683,0.0
2010-05-17,-1.1655107501116708,-1.1779798007140077,-1.182927001378992,-1.158951673839936,-1.1699667336852198,0.7275211317590584,-0.021025856676558683,0.0
2010-05-18,-1.1503598492441587,-1.16580073006303,-1.1890021943232423,-1.204129171738106,-1.1866591778933413,0.7505960496982474,-0.021025856676558683,0.0
2010-05-19,-1.215009966610499,-1.2196197874774755,-1.2332846553934391,-1.222670769833813,-1.1935099824790374,1.202324932956432,-0.021025856676558683,0.0
2010-05-20,-1.2676616997494616,-1.2843146821664793,-1.2994401841851797,-1.3140610832903195,-1.2272772623460173,2.271207624603986,-0.021025856676558683,0.0
2010-05-21,-1.342992731702526,-1.28702197213182,-1.344062001736247,-1.3279908118089219,-1.2324241195333685,5.750854215260055,-0.021025856676558683,0.0
2010-05-24,-1.2880824791795864,-1.2646634912111614,-1.2852085700888254,-1.303943206156875,-1.223538631879333,1.8577546715766835,-0.021025856676558683,0.0
2010-05-25,-1.347250981791066,-1.3222634190944447,-1.345913037086448,-1.3043667451996706,-1.2236953326370243,0.8903578749412978,-0.021025856676558683,0.0
2010-05-26,-1.2817774458993176,-1.264803523450748,-1.293751810166677,-1.3118963281826987,-1.2264774644522267,1.224087533287705,-0.021025856676558683,0.0
2010-05-27,-1.2686498019799515,-1.252900783085888,-1.2650370310161205,-1.2413535476104522,-1.2004131362116615,0.7386393781594576,-0.021025856676558683,0.0
2010-05-28,-1.2315724420929965,-1.2475795579815976,-1.2557818542651147,-1.264083476240469,-1.2088111874380112,0.8010838243361256,-0.021025856676558683,0.0
2010-06-01,-1.289494053794572,-1.258735459735329,-1.269451038389677,-1.2794250015683892,-1.2144798026791792,0.6350027404009828,-0.021025856676558683,0.0
2010-06-02,-1.2600862493157055,-1.2456195734015174,-1.2630910707761656,-1.2276591185600694,-1.1953529497973696,0.5432498676475249,-0.021025856676558683,0.0
2010-06-03,-1.2204210026346103,-1.1796639217821023,-1.20025079375908,-1.1701048686335467,-1.1740877556026414,1.3516010608568731,-0.021025856676558683,0.0
2010-06-04,-1.198729806050998,-1.173829245132661,-1.1907583047836894,-1.2024820754605683,-1.1860507490664651,1.5479748095747425,-0.021025856676558683,0.0
2010-06-07,-1.2018352702039665,-1.2127586745118646,-1.2550699175919604,-1.2646011350705522,-1.2090025565049263,1.3385143380446,-0.021025856676558683,0.0
2010-06-08,-1.2545811083172616,-1.2690978454647368,-1.2816963491679307,-1.2680835672002029,-1.2102890974602178,0.6483446360814619,-0.021025856676558683,0.0
2010-06-09,-1.2575454150087313,-1.2689111358119547,-1.3079905436297627,-1.3187200127610683,-1.2289985438989743,0.6803141511409702,-0.021025856676558683,0.0
2010-06-10,-1.2897763687175692,-1.2706848775133848,-1.289764964797013,-1.257589210917607,-1.2064117937566388,0.5702617384104619,-0.021025856676558683,0.0
2010-06-11,-1.2797541889511714,-1.2697046518362787,-1.262331671658134,-1.2505772867646618,-1.2038210310083515,-0.009636831220848609,-0.021025856676558683,0.0
2010-06-14,-1.22338530932608,-1.2426784295960671,-1.2548800678124525,-1.2755660902895871,-1.2130538951208083,0.1787901053157521,-0.021025856676558683,0.0
2010-06-15,-1.2770251446955327,-1.2151387558107047,-1.2596737747450248,-1.205917447696575,-1.187319955867145,1.795091505798696,-0.021025856676558683,0.0
2010-06-16,-1.2154334389949946,-1.198334887060314,-1.1935585890314295,-1.1904818025813673,-1.1816166723167532,0.36007220154258807,-0.021025856676558683,0.0
2010-06-17,-1.181179228338011,-1.18960621079275,-1.1908057672285663,-1.1960819299249945,-1.183686023694316,0.13282253577180675,-0.021025856676558683,0.0
2010-06-18,-1.1856021621316324,-1.200808789959677,-1.1839711751662851,-1.1963172293932143,-1.1837726944673757,0.7851172934398146,-0.021025856676558683,0.0
2010-06-21,-1.1978828612820072,-1.2124921464825182,-1.2468114521833706,-1.2502949274027984,-1.2037166793975882,0.8656790132591003,-0.021025856676558683,0.0
2010-06-22,-1.2449353484481935,-1.2328761728250057,-1.2428246068137065,-1.2611657628345454,-1.2077333497042466,0.30936570730339064,-0.021025856676558683,0.0
2010-06-23,-1.2590981470852156,-1.278199941037865,-1.2787536775855597,-1.2809309181649948,-1.2150362290422196,0.17055166699939076,-0.021025856676558683,0.0
2010-06-24,-1.2931170953063684,-1.297524390100814,-1.3020055293307788,-1.313637544247524,-1.2271205615883263,0.07187267353748747,-0.021025856676558683,0.0
2010-06-25,-1.305350741969577,-1.3213485417958122,-1.314825135692044,-1.3250260385093544,-1.2313286009618996,0.3279568734155335,-0.021025856676558683,0.0
2010-06-28,-1.3263832037328624,-1.3217966449624894,-1.3221818146479716,-1.3278496321279902,-1.2323717703864407,-0.02378069877283179,-0.021025856676558683,0.0
2010-06-29,-1.369436229489923,-1.3824772821166775,-1.4070921285328402,-1.411710362601468,-1.2633569184382185,1.2433713114706926,-0.021025856676558683,0.0
2010-06-30,-1.4093367386068492,-1.4138445037840734,-1.4374680932540898,-1.455523123583964,-1.279544938747135,1.3170069105815327,-0.021025856676558683,0.0
2010-07-01,-1.4548364936965514,-1.4578613044274578,-1.4901039446226305,-1.4812178255135482,-1.2890388552280465,1.2517555628546,-0.021025856676558683,0.0
2010-07-02,-1.472104756486542,-1.4864082767895797,-1.4788553451867927,-1.4950534342448627,-1.2941506974230816,0.1027485905903992,-0.021025856676558683,0.0
2010-07-06,-1.4609062645409896,-1.4612692223648633,-1.4901039446226305,-1.4973123091397713,-1.2949855103091883,0.5572843753988485,-0.021025856676558683,0.0
2010-07-07,-1.4876791297385497,-1.4443715320139496,-1.4817980167691638,-1.4308166794209025,-1.2704164262454414,0.9721590058347263,-0.021025856676558683,0.0
2010-07-08,-1.4159711392972814,-1.4161783744438499,-1.414021645484875,-1.4008865870633649,-1.2593575822861722,0.6365337776102181,-0.021025856676558683,0.0
2010-07-09,-1.3293475104243322,-1.3418212552233715,-1.3517509178063134,-1.3494501233105525,-1.2403527618528298,1.847474850314675,-0.021025856676558683,0.0
2010-07-12,-1.3274183584505184,-1.3129746138685343,-1.3123570885584424,-1.3102021720115176,-1.2258513547876464,1.1212528674007345,-0.021025856676558683,0.0
2010-07-13,-1.2809305011303262,-1.249726718988592,-1.268691639271646,-1.2472830942095872,-1.2026038266715073,1.5887660152207972,-0.021025856676558683,0.0
2010-07-14,-1.245029453422526,-1.2458058162801675,-1.239359848337689,-1.237231100927244,-1.1988898107043717,0.9636289413832725,-0.021025856676558683,0.0
2010-07-15,-1.2363247432967812,-1.2417448813321565,-1.2573006525011772,-1.2246002254732142,-1.1942227629166766,2.231072577761889,-0.021025856676558683,0.0
2010-07-16,-1.342710416779529,-1.3544241567861646,-1.3672236748361999,-1.386556849448789,-1.254063038101528,4.391767065928639,-0.021025856676558683,0.0
2010-07-19,-1.3808699838713063,-1.3586718013869576,-1.3767161638115903,-1.355614969377907,-1.242630469768827,2.006812079875805,-0.021025856676558683,0.0
2010-07-20,-1.380775878896974,-1.2964041321841213,-1.3620977307894888,-1.2830956732726155,-1.2158360269360104,1.6457060180975953,-0.021025856676558683,0.0
2010-07-21,-1.2726963158762434,-1.283754553208133,-1.2917104504125192,-1.3023431697729817,-1.2229475372070693,1.0813365401599573,-0.021025856676558683,0.0
2010-07-22,-1.2763193573880398,-1.2684443616799992,-1.258249901398716,-1.267942387519271,-1.2102370949963823,0.25694590952052515,-0.021025856676558683,0.0
2010-07-23,-1.2878942692309219,-1.2609292981555191,-1.2699731252833235,-1.2432359433562092,-1.2011085824946888,0.3419184746330839,-0.021025856676558683,0.0
2010-07-26,-1.2487465999086547,-1.26018712728571,-1.2468589146282476,-1.2483654717633972,-1.2030038989599487,0.1458728053171933,-0.021025856676558683,0.0
2010-07-27,-1.241759305564476,-1.2286752056374082,-1.2217512812883395,-1.23114155068972,-1.1966398374357534,0.47796206665370566,-0.021025856676558683,0.0
2010-07-28,-1.2212208949164356,-1.2391776236064023,-1.2573481149460541,-1.2701071426268915,-1.2110368928901734,0.5106241937840585,-0.021025856676558683,0.0
2010-07-29,-1.2635210808788373,-1.2689111358119547,-1.2732005715349564,-1.2670953094336803,-1.2099240401640923,0.6413456088392433,-0.021025856676558683,0.0
2010-07-30,-1.2931641477935347,-1.276006102617675,-1.2741023579876185,-1.2677541479446952,-1.2101674116948427,0.2543212743046932,-0.021025856676558683,0.0
2010-08-02,-1.2492171247803163,-1.2483730740059218,-1.2370816509835953,-1.2415888470786718,-1.2004998069847206,0.04642829325067236,-0.021025856676558683,0.0
2010-08-03,-1.2421121992182222,-1.2522006218879551,-1.2379359749913805,-1.2443183209100197,-1.2015083081000382,0.00534546146952533,-0.021025856676558683,0.0
2010-08-04,-1.2342073813743029,-1.1843316631016552,-1.2175745861391676,-1.166716556291184,-1.1728358829565737,1.469454472701104,-0.021025856676558683,0.0
2010-08-05,-1.1696984214694612,-1.1768632769903704,-1.1582038138425874,-1.1583398952225648,-1.1697406963090813,0.45554330751847455,-0.021025856676558683,0.0
2010-08-06,-1.1720039933406046,-1.190213017164292,-1.1938433637006913,-1.1954230914139794,-1.1834423054804737,1.1103897938685414,-0.021025856676558683,0.0
2010-08-09,-1.186825526797953,-1.1913332750809846,-1.1686256174886689,-1.1712813659746448,-1.1745224962003067,0.0562706753100421,-0.021025856676558683,0.0
2010-08-10,-1.1863550019262912,-1.1889994044212082,-1.1818828275916993,-1.178999188532249,-1.1773739646339565,0.20325024739663022,-0.021025856676558683,0.0
2010-08-11,-1.2080932509970694,-1.2263413349776318,-1.2154387761197047,-1.2353298812240294,-1.1981874307594995,0.3117716229179033,-0.021025856676558683,0.0
2010-08-12,-1.2729786307992406,-1.241511494266179,-1.2581075140640854,-1.2340592640956436,-1.1977180218526104,0.29835682070365116,-0.021025856676558683,0.0
2010-08-13,-1.2491700722931502,-1.2581286533637872,-1.241495658357152,-1.260695163898106,-1.2075593147919435,0.10180080565134879,-0.021025856676558683,0.0
2010-08-16,-1.2742019954655615,-1.2642900719055972,-1.2676384476198264,-1.2642717158150447,-1.208880870739551,-0.35685419831528115,-0.021025856676558683,0.0
2010-08-17,-1.2513815391899612,-1.2417448813321565,-1.2414007334673982,-1.2410711882485888,-1.200308784600898,0.0697583840580673,-0.021025856676558683,0.0
2010-08-18,-1.2423945141412194,-1.2596223305860441,-1.2626639087722729,-1.2804603192285557,-1.2148621941299167,0.6492924210205122,-0.021025856676558683,0.0
2010-08-19,-1.2867650095389334,-1.298644648017507,-1.3305352049463153,-1.3471912484156439,-1.2395182956498152,1.5514014166620786,-0.021025856676558683,0.0
2010-08-20,-1.3481214528036403,-1.3496163832270252,-1.360103833480208,-1.3751918851337808,-1.2498640124883529,1.5460063331628686,-0.021025856676558683,0.0
2010-08-23,-1.3785644120001632,-1.3652066392343318,-1.3757194524691743,-1.3655446069367756,-1.2462994169339716,0.8676474896709743,-0.021025856676558683,0.0
2010-08-24,-1.396444357123314,-1.411323923471515,-1.408041377430379,-1.425216552077275,-1.2683470748678785,0.7048471997556215,-0.021025856676558683,0.0
2010-08-25,-1.4326747722412776,-1.4139378586104645,-1.4124079223590589,-1.4100162064302866,-1.2627308087736384,0.5806144662062434,-0.021025856676558683,0.0
2010-08-26,-1.4041609650185687,-1.4165051163362186,-1.4103195747844728,-1.427146007716676,-1.2690602019886101,-0.01306343830818474,-0.021025856676558683,0.0
2010-08-27,-1.4206293355267339,-1.403762182533839,-1.4235615969051427,-1.3902039912061934,-1.2554105952810533,0.37687715757728973,-0.021025856676558683,0.0
2010-08-30,-1.389621746484217,-1.4048357630373363,-1.4009172644543486,-1.4190987659035645,-1.2660867011064931,-0.4104405006385164,-0.021025856676558683,0.0
2010-08-31,-1.4321571948824494,-1.42766101808995,-1.4219004113344493,-1.4316637575064932,-1.2707294810777314,0.110622496237895,-0.021025856676558683,0.0
2010-09-01,-1.4092426336325166,-1.380656863002052,-1.4005423111398205,-1.3831450071596043,-1.252802498378154,1.0439719416012387,-0.021025856676558683,0.0
2010-09-02,-1.3722593787198942,-1.3830374110750239,-1.3634741416909204,-1.3697329374710852,-1.247847010257718,-0.08064779511585696,-0.021025856676558683,0.0
2010-09-03,-1.336123068576263,-1.3482627382443546,-1.3296334184936531,-1.3362262931966091,-1.235466957033933,0.5429582415124324,-0.021025856676558683,0.0
2010-09-07,-1.3644486658503072,-1.368287348505237,-1.3506118191292664,-1.363991630446526,-1.2457256564163195,-0.061947269203054454,-0.021025856676558683,0.0
2010-09-08,-1.3612020442358403,-1.3453701389486274,-1.3435399148426004,-1.3349086161745791,-1.2349798672893402,0.44198269223667624,-0.021025856676558683,0.0
2010-09-09,-1.3017277004577807,-1.3084935822017636,-1.31473021080229,-1.3085550757339799,-1.2252429259607704,0.46297977396333173,-0.021025856676558683,0.0
2010-09-10,-1.2961284544850045,-1.3113409044066908,-1.2933716359832124,-1.3087433153085557,-1.225312262579218,0.13063533975861347,-0.021025856676558683,0.0
2010-09-13,-1.2872825868977615,-1.2900560039895292,-1.2722513226374175,-1.2798956005048285,-1.21465349090839,0.32525933166592846,-0.021025856676558683,0.0
2010-09-14,-1.2820597608223148,-1.2881889074617083,-1.269640888169185,-1.288554620935311,-1.2178530291666456,0.30703269822265117,-0.021025856676558683,0.0
